,station no.,station name,latitude,longitude,altitude,meanSpeed-100m,meanDuration,highWindFrac,scaleFactor,meanSpeed-10m,startTime_x,meanRes_x,Observations,gustObs,stormCount,startTime_y,meanRes_y,durationGoodness,paretoGoodness
312,048237,COBAR AIRPORT AWS                       ,-31.5388,145.7964,218.0,6.9146757,7.580392156862745,0.0360473790458016,1.9921020996089185,3.471044839490361,1993-09-19 07:30:00,29.81543135,363804.0,363869,646,1993-09-19 07:30:00,29.815431349999997,,0.009900990099009901
313,048244,COBAR COMPARISON                        ,-31.4861,145.8281,260.0,7.022478,7.0,0.5406730103495636,2.2774671651173617,3.083459648155153,2000-01-15 00:30:00,29.8514146,192.0,192,2,2000-01-15 00:30:00,29.8514146,,0.37623762376237624
314,048245,BOURKE AIRPORT AWS                      ,-30.0362,145.9521,107.3,6.5867133,6.964285714285714,0.0107330335649011,1.796495217492416,3.666424073897766,1999-02-04 14:00:00,29.9997877,334603.0,334604,157,1999-02-04 14:00:00,29.999787700000002,,0.009900990099009901
315,049000,IVANHOE AERODROME AWS                   ,-32.8833,144.3092,100.0,6.7661037,6.871794871794871,0.0076935386204182,1.6756585423996022,4.037877391665689,2000-07-24 13:00:00,29.99992465,290675.0,290675,127,2000-07-24 13:00:00,29.99992465,,0.009900990099009901
316,050017,WEST WYALONG AIRPORT AWS                ,-33.9382,147.1962,257.0,6.160394,7.175257731958763,0.0175480828861562,1.7269384336542903,3.567234402622121,1999-04-30 18:00:00,29.99992853333333,303957.0,303957,224,1999-04-30 18:00:00,29.999928533333332,,0.009900990099009901
317,050137,CONDOBOLIN AIRPORT AWS                  ,-33.0682,147.2133,192.6,6.2185802,7.174129353233831,0.0200958362288713,1.7069164935634131,3.643166065487816,1993-06-15 00:00:00,29.999942616666665,384385.0,384449,434,1993-06-15 00:00:00,29.999942616666665,,0.009900990099009901
318,051049,TRANGIE RESEARCH STATION AWS            ,-31.9861,147.9489,215.0,6.804929,7.638225255972697,0.0260914705892585,1.992024359016458,3.416087132067961,1997-10-10 10:00:00,29.999932883333333,324756.0,324756,605,1997-10-10 10:00:00,29.999932883333333,,0.009900990099009901
319,051161,COONAMBLE AIRPORT AWS                   ,-30.9776,148.3798,181.3,6.300622,6.037037037037037,0.0082797402032817,1.57010819067474,4.012858492051763,1997-09-17 10:00:00,29.99993305,320949.0,320949,89,1997-09-17 10:00:00,29.99993305,,0.009900990099009901
320,052088,WALGETT AIRPORT AWS                     ,-30.0372,148.1223,133.0,6.490273,7.252747252747253,0.0137304507901788,1.7436664019808326,3.72219880559536,1997-05-23 10:00:00,29.99993388333333,359181.0,359181,211,1997-05-23 10:00:00,29.99993388333333,,0.009900990099009901
321,053000,MOREE AUTOSONDE                         ,-29.4917,149.8461,213.0,5.68134,6.0,0.0092109636082167,1.8875748678684956,3.0098621857610697,2000-06-30 11:00:00,29.144011433333333,16068.0,16068,6,2000-06-30 11:00:00,29.144011433333333,,0.6732673267326733
322,053115,MOREE AERO                              ,-29.4898,149.8471,213.0,5.6745696,6.941176470588236,0.0042410328064208,1.4232009736515758,3.9871878335084943,1989-01-06 12:30:00,29.987767833333333,462894.0,463026,51,1989-01-06 12:30:00,29.987767833333333,,0.009900990099009901
323,054038,NARRABRI AIRPORT AWS                    ,-30.3154,149.8302,229.0,5.81251,7.595238095238095,0.0079695113957068,1.4783943792420005,3.931636980763213,2001-07-13 15:00:00,29.9999213,311683.0,311683,115,2001-07-13 15:00:00,29.9999213,,0.019801980198019802
324,055024,GUNNEDAH RESOURCE CENTRE                ,-31.0261,150.2687,307.3,4.7722683,,,,,,,,,,,,,
325,055202,GUNNEDAH AIRPORT AWS                    ,-30.9537,150.2494,262.6,4.8859096,6.333333333333333,0.0035520353570931,1.3852932624119465,3.526985722023674,2001-09-14 09:00:00,29.99936508333333,286633.0,286633,18,2001-09-14 09:00:00,29.99936508333333,,0.009900990099009901
326,055325,TAMWORTH AIRPORT AWS                    ,-31.0742,150.8362,394.9,4.44476,0.0,0.0010853666750153,1.301401571906571,3.4153638213468644,1989-01-01 18:00:00,29.999151233333336,346076.0,346203,8,1989-01-01 18:00:00,29.999151233333336,,0.6336633663366337
327,056018,INVERELL RESEARCH CENTRE                ,-29.7752,151.082,664.0,4.4586205,10.333333333333334,0.0021348097301253,1.647498050667569,2.706297920317205,2002-12-18 10:30:00,29.999747266666667,288975.0,288975,6,2002-12-18 10:30:00,29.999747266666667,,0.900990099009901
328,056238,ARMIDALE AIRPORT AWS                    ,-30.5273,151.6158,1079.0,6.852955,8.429577464788732,0.0108927373924874,1.5396769978004834,4.450904231401645,1993-06-19 11:00:00,29.86184198333333,431938.0,432053,350,1993-06-19 11:00:00,29.86184198333333,,0.009900990099009901
329,056243,GLEN INNES AIRPORT AWS                  ,-29.678,151.694,1044.3,6.608227,8.181818181818182,0.0123470928359634,1.5400354808758767,4.2909574864890105,1996-10-16 10:00:00,29.99993538333333,334607.0,334607,199,1996-10-16 10:00:00,29.99993538333333,,0.009900990099009901
330,058009,BYRON BAY (CAPE BYRON LIGHTHOUSE)       ,-28.6388,153.6361,95.0,7.9893312,0.0,0.017517865957995,1.3220079541445278,6.043330692811349,1994-06-28 03:00:00,30.000203366666664,22229.0,22247,1,1994-06-28 03:00:00,30.000203366666664,,1.0
331,058012,YAMBA PILOT STATION                     ,-29.4325,153.3632,27.4,7.1609964,10.36904761904762,0.0109479371549965,1.8328044611123355,3.90712516747516,2007-10-10 14:00:00,29.9998896,234956.0,234956,478,2007-10-10 14:00:00,29.9998896,,0.009900990099009901
332,058077,GRAFTON RESEARCH STN                    ,-29.6224,152.9605,25.0,4.9202986,6.36986301369863,0.0060241953013313,1.8536765321833508,2.654345831610444,2002-08-30 09:00:00,29.99991698333333,337899.0,337899,200,2002-08-30 09:00:00,29.999916983333332,,0.009900990099009901
333,058161,GRAFTON AIRPORT AWS                     ,-29.7583,153.0297,25.1,4.696321,6.6,0.009457739504515,2.017188145683267,2.3281521957382165,2006-04-07 12:00:00,29.9998994,281959.0,281959,174,2006-04-07 12:00:00,29.9998994,,0.009900990099009901
334,058198,BALLINA AIRPORT AWS                     ,-28.8353,153.5585,1.3,5.639257,7.909090909090909,0.0134360918865991,1.4959028083952293,3.769801702720769,1995-07-23 13:30:00,29.990619366666667,352445.0,352506,67,1995-07-23 13:30:00,29.990619366666667,,0.009900990099009901
335,058208,CASINO AIRPORT AWS                      ,-28.8824,153.0618,20.9,5.3796363,6.666666666666667,0.0092620471653751,1.8863823972316425,2.8518270185218477,1995-07-20 10:00:00,29.99993828333333,370295.0,370342,152,1995-07-20 10:00:00,29.999938283333332,,0.009900990099009901
336,058212,EVANS HEAD RAAF BOMBING RANGE AWS       ,-29.183,153.3964,62.5,6.419108,9.154929577464788,0.0057298320475602,1.4242780609786414,4.506920446110283,1998-03-01 11:00:00,29.999795566666663,348079.0,348079,164,1998-03-01 11:00:00,29.999795566666666,,0.009900990099009901
337,058214,LISMORE AIRPORT AWS                     ,-28.8305,153.2601,9.2,4.5676584,4.875,0.0035799287711717,1.494814292130418,3.0556694891293743,2002-02-22 10:00:00,29.999757066666668,289928.0,289928,23,2002-02-22 10:00:00,29.999757066666668,,0.009900990099009901
338,058216,BYRON BAY (CAPE BYRON AWS)              ,-28.6399,153.6358,95.0,7.869695,9.833333333333334,0.0132996773132724,1.2729368688245817,6.182313812531642,2002-11-26 10:00:00,29.99974801666667,297073.0,297073,220,2002-11-26 10:00:00,29.99974801666667,,0.019801980198019802
339,059007,KEMPSEY AIRPORT AWS                     ,-31.0711,152.7717,13.0,4.549746,5.083333333333333,0.004784841258335,1.6665573682589565,2.730026654457528,2001-02-16 10:00:00,29.9997682,325449.0,325449,85,2001-02-16 10:00:00,29.999768200000002,,0.009900990099009901
340,059040,COFFS HARBOUR MO                        ,-30.3107,153.1187,5.0,6.163791,6.758928571428571,0.0097965435846566,1.5172709852444033,4.062419462047588,1989-01-10 17:30:00,29.962056766666667,313721.0,313851,293,1989-01-10 17:30:00,29.962056766666667,,0.009900990099009901
341,059151,COFFS HARBOUR AIRPORT                   ,-30.3189,153.1162,3.5,6.177133,6.6875,0.008798367370656,1.4694295705093088,4.203762607827807,2015-02-06 13:30:00,25.361313600000003,142295.0,142295,51,2015-02-06 13:30:00,25.361313600000003,,0.009900990099009901
342,060139,PORT MACQUARIE AIRPORT AWS (COMPARISON) ,-31.4335,152.8655,4.2,5.4161415,6.340425531914893,0.0088121949586241,1.6517227684246896,3.2790863052492427,1995-07-20 10:00:00,30.000067783333336,325884.0,325948,106,1995-07-20 10:00:00,30.000067783333336,,0.019801980198019802
343,060141,TAREE AIRPORT AWS                       ,-31.8895,152.512,8.0,5.3712063,7.347222222222222,0.0087819146606766,1.7574059665897228,3.056326418415579,1997-06-19 10:00:00,29.9999337,323232.0,323232,198,1997-06-19 10:00:00,29.9999337,,0.009900990099009901
344,060168,PORT MAQUARIE (PORT MACQUARIE AIRPORT AW,-31.4343,152.8662,4.5,5.437029,5.75,0.0170107971125675,1.8559679078891784,2.929484320163334,2020-10-15 15:00:00,29.9979352,43341.0,43341,33,2020-10-15 15:00:00,29.997935199999997,,0.009900990099009901
345,061055,NEWCASTLE NOBBYS SIGNAL STATION AWS     ,-32.9184,151.7985,33.0,7.647431,8.588477366255145,0.0115188683242151,1.3864069844704603,5.516007191553479,2001-10-16 16:00:00,29.99992035,343087.0,343095,526,2001-10-16 16:00:00,29.99992035,,0.009900990099009901
346,061078,WILLIAMTOWN RAAF                        ,-32.7939,151.8364,7.5,6.0903215,8.402898550724638,0.0129419318232314,1.4656620348995335,4.155338267494929,1989-02-20 13:30:00,29.87982525,406527.0,406670,674,1989-02-20 13:30:00,29.87982525,,0.019801980198019802
347,061087,GOSFORD (NARARA RESEARCH STATION) AWS   ,-33.3949,151.3289,20.0,5.132375,8.609071274298056,0.0899330280441552,3.7400750243898586,1.3722651898743785,1999-04-30 18:00:00,29.999878483333337,145362.0,145362,858,1999-04-30 18:00:00,29.999878483333337,,0.009900990099009901
348,061250,PATERSON (TOCAL AWS)                    ,-32.6296,151.5919,30.0,5.5844955,10.964285714285714,0.0294940619458863,2.258179842231597,2.4730074372264506,2002-07-18 10:00:00,29.99991745,290485.0,290485,925,2002-07-18 10:00:00,29.99991745,,0.009900990099009901
349,061260,CESSNOCK AIRPORT AWS                    ,-32.7914,151.3369,66.5,5.59944,7.338308457711443,0.0188237504930077,1.9023789693442037,2.943388351133372,1994-06-28 00:00:00,29.99994055,377881.0,377945,441,1994-06-28 00:00:00,29.99994055,,0.009900990099009901
350,061287,MERRIWA (ROSCOMMON)                     ,-32.1852,150.1737,375.0,6.1609936,7.734848484848484,0.0147482233703256,1.7091988372020288,3.6046090378433657,2007-08-02 16:00:00,29.999890933333333,273201.0,273201,289,2007-08-02 16:00:00,29.999890933333333,,0.009900990099009901
351,061363,SCONE AIRPORT AWS                       ,-32.0335,150.8264,221.4,4.981134,6.75,0.0088905686888098,1.5431526204178103,3.227894552962004,1989-01-01 11:00:00,29.99985021666667,413450.0,413512,133,1989-01-01 11:00:00,29.99985021666667,,0.009900990099009901
352,061366,NORAH HEAD AWS                          ,-33.2814,151.5766,18.8,7.2648263,9.054794520547944,0.0101739657210087,1.3914269878460936,5.221133671559614,1989-10-25 10:00:00,29.99994885,537971.0,538100,853,1989-10-25 10:00:00,29.99994885,,0.009900990099009901
353,061375,MANGROVE MOUNTAIN AWS                   ,-33.2894,151.2107,305.0,5.8208604,7.7430730478589425,0.0330465524061417,2.471090698011248,2.355583463844304,1994-06-28 00:00:00,29.99994055,384876.0,384941,828,1994-06-28 00:00:00,29.99994055,,0.009900990099009901
354,061379,WILLIAMTOWN COMPARISON AWS              ,-32.8081,151.8419,4.9,6.257231,0.0,0.0166814579675528,1.617160094314808,3.8692713587861225,1995-07-20 10:00:00,29.999579116666663,31295.0,31360,4,1995-07-20 10:00:00,29.999579116666666,,0.009900990099009901
355,061392,MURRURUNDI GAP AWS                      ,-31.7416,150.7937,729.4,7.8514023,9.489795918367347,0.0150495228421349,1.285319196728488,6.108523316775281,2003-06-20 11:00:00,29.999913616666667,307424.0,307424,434,2003-06-20 11:00:00,29.999913616666667,,0.009900990099009901
356,061412,COORANBONG (LAKE MACQUARIE AWS)         ,-33.0887,151.4636,6.0,4.5537534,8.280387770320656,0.04767248930945,3.501547000539968,1.3004975730169703,2008-07-31 09:00:00,29.99988355,257333.0,257333,2423,2008-07-31 09:00:00,29.99988355,,0.009900990099009901
357,061425,GOSFORD AWS                             ,-33.4351,151.3614,7.0,5.557721,9.151414309484194,0.0482102029087079,2.709180359515095,2.051440066912061,2013-06-04 14:30:00,29.99982628333333,172566.0,172566,1114,2013-06-04 14:30:00,29.999826283333334,,0.009900990099009901
358,061428,MAITLAND AIRPORT AWS                    ,-32.7023,151.4881,27.5,5.980704,10.743016759776536,0.0240384030094745,1.8685466648562392,3.200724896629292,2016-07-11 11:00:00,29.999746466666668,117530.0,117530,278,2016-07-11 11:00:00,29.999746466666668,,0.009900990099009901
359,061430,SINGLETON DEFENCE AWS                   ,-32.6976,151.1564,125.0,5.506022,7.543859649122807,0.0074166121822736,1.7111914693122363,3.2176539418373404,2017-04-03 13:30:00,29.999715783333333,105494.0,105494,120,2017-04-03 13:30:00,29.999715783333333,,0.009900990099009901
360,062100,NULLO MOUNTAIN AWS                      ,-32.7244,150.229,1130.0,7.790032,7.423500611995104,0.0597470044028987,2.1173627836150137,3.679120068712343,1989-01-03 10:00:00,29.999850183333333,450439.0,450504,2052,1989-01-03 10:00:00,29.999850183333333,,0.009900990099009901
361,062101,MUDGEE AIRPORT AWS                      ,-32.5628,149.6149,471.0,4.7964463,6.35,0.0058923259544538,1.5703694057959852,3.05434269522308,1989-01-01 11:00:00,29.99985021666667,408420.0,408482,64,1989-01-01 11:00:00,29.99985021666667,,0.009900990099009901
362,063291,BATHURST AIRPORT AWS                    ,-33.4119,149.654,744.5,4.5955534,6.4,0.0028459980279704,1.3808369884072549,3.3280926254974728,1989-01-01 11:00:00,29.99985021666667,420341.0,420404,15,1989-01-01 11:00:00,29.99985021666667,,0.6435643564356436
363,063292,MOUNT BOYCE AWS                         ,-33.6185,150.2741,1080.0,7.1276574,12.28636021100226,0.0333140389056514,1.7670920251962017,4.033551910060415,1989-09-25 00:00:00,29.999948983333336,438406.0,438470,2489,1989-09-25 00:00:00,29.999948983333336,,0.009900990099009901
364,063303,ORANGE AIRPORT AWS                      ,-33.3768,149.1263,944.7,6.7261634,7.455056179775281,0.0197243534723229,1.6336775706334612,4.117191487602112,1996-03-14 14:00:00,29.999810383333333,365576.0,365642,406,1996-03-14 14:00:00,29.999810383333333,,0.009900990099009901
365,063308,MARRANGAROO (DEFENCE)                   ,-33.4346,150.135,955.0,5.7547545,10.324561403508772,0.0997130670258751,3.49168426564864,1.6481314189601846,2017-12-07 12:00:00,29.99903905,93535.0,93535,1200,2017-12-07 12:00:00,29.99903905,,0.009900990099009901
366,064017,COONABARABRAN AIRPORT AWS               ,-31.333,149.2699,645.0,6.5363307,5.95,0.0039858727272402,1.5274490461912844,4.279246313465635,2001-07-02 11:00:00,29.9999214,327018.0,327018,93,2001-07-02 11:00:00,29.9999214,,0.019801980198019802
367,065068,PARKES AIRPORT AWS                      ,-33.1281,148.2428,323.3,6.213931,7.094827586206897,0.0163549466812369,1.6982072354857252,3.6591123591001993,1997-09-25 10:00:00,29.999933,353467.0,353467,269,1997-09-25 10:00:00,29.999933,,0.009900990099009901
368,065070,DUBBO AIRPORT AWS                       ,-32.2206,148.5753,284.0,6.046174,5.555555555555555,0.0057104682502611,1.4167291200977783,4.267699423697984,1989-01-02 09:00:00,29.997653416666665,363506.0,363571,43,1989-01-02 09:00:00,29.997653416666665,,0.009900990099009901
369,065091,COWRA AIRPORT COMPARISON                ,-33.8451,148.6534,300.0,4.434647,0.0,0.0007257138646133,1.7969350511671782,2.467895030709094,2004-07-06 09:00:00,29.92443323333333,176.0,176,0,2004-07-06 09:00:00,29.924433233333332,,
370,065103,FORBES AIRPORT AWS                      ,-33.3627,147.9205,230.4,5.9218216,8.0,0.0164165614939684,1.774565106270724,3.3370551315995844,1996-01-10 11:00:00,29.999811616666666,327317.0,327382,235,1996-01-10 11:00:00,29.999811616666666,,0.009900990099009901
371,065111,COWRA AIRPORT AWS                       ,-33.8382,148.654,300.4,4.4077425,5.833333333333333,0.0035896578526647,1.5671230908369371,2.8126332424539657,2004-07-14 16:00:00,29.99990868333333,276327.0,276327,43,2004-07-14 16:00:00,29.999908683333334,,0.009900990099009901
372,066022,FORT DENISON                            ,-33.8551,151.2254,5.0,6.0842576,6.825396825396825,0.0099381100720209,1.4447071315597648,4.211412451548458,1990-08-13 00:00:00,29.9999476,541385.0,541513,198,1990-08-13 00:00:00,29.9999476,,0.009900990099009901
373,066037,SYDNEY AIRPORT AMO                      ,-33.9465,151.1731,6.0,6.1535954,7.531182795698925,0.0152469146491045,1.3760145844884042,4.472042314746367,1970-01-02 04:30:00,21.451575966666667,459692.0,459820,1042,1970-01-02 04:30:00,21.451575966666667,,0.019801980198019802
374,066043,KURNELL AWS                             ,-34.0039,151.2111,4.0,6.999187,7.569230769230769,0.0083193893703167,1.239665180975076,5.646030153996867,2000-03-17 13:00:00,29.99977745,396437.0,396437,186,2000-03-17 13:00:00,29.99977745,,0.009900990099009901
375,066051,LITTLE BAY (THE COAST GOLF CLUB)        ,-33.9829,151.2502,22.0,7.291409,8.527196652719665,0.0179654493033313,1.5551270682365383,4.688625877963612,1999-04-30 18:00:00,29.99992853333333,408302.0,408302,588,1999-04-30 18:00:00,29.999928533333332,,0.009900990099009901
376,066059,TERREY HILLS AWS                        ,-33.6908,151.2253,199.0,6.041613,8.179723502304148,0.0188098280064786,2.076629470807924,2.909336107807768,2004-09-23 10:00:00,29.99990773333333,291675.0,291675,483,2004-09-23 10:00:00,29.999907733333334,,0.009900990099009901
377,066062,SYDNEY (OBSERVATORY HILL)               ,-33.8607,151.205,39.0,5.9411345,0.0,0.388814408237669,208034.76399993896,2.8558373315055972e-05,1993-09-06 00:00:00,5.417133433333333,32315.0,32436,0,1993-09-06 00:00:00,5.417133433333333,,
378,066137,BANKSTOWN AIRPORT AWS                   ,-33.9176,150.9837,7.2,4.4226813,5.290322580645161,0.005585164498557,1.4577809483283215,3.0338449248538573,1989-05-31 11:30:00,29.640423766666668,434839.0,434960,107,1989-05-31 11:30:00,29.640423766666668,,0.009900990099009901
379,066161,HOLSWORTHY AERODROME AWS                ,-33.9925,150.9489,68.2,4.692504,5.625,0.0029656203373435,1.4904968860832073,3.148281605250012,2012-08-31 10:00:00,29.999838716666662,185654.0,185654,47,2012-08-31 10:00:00,29.999838716666666,,0.019801980198019802
380,066193,MARSFIELD (MACQUARIE UNIVERSITY NO:2)   ,-33.7654,151.1176,51.0,4.9263644,,,,,,,,,,,,,
381,066194,CANTERBURY RACECOURSE AWS               ,-33.9057,151.1134,3.0,4.9800696,6.514851485148514,0.0156946080780191,1.6523255848250915,3.0139759881680668,1996-01-10 11:00:00,29.999811616666666,440802.0,440931,255,1996-01-10 11:00:00,29.999811616666666,,0.009900990099009901
382,066195,SYDNEY OLYMPIC PARK (SYDNEY OLYMPIC PK (,-33.8521,151.0646,28.0,4.6605263,5.7368421052631575,0.0042733453935935,1.5691740361725537,2.970050592350148,1996-01-10 11:00:00,26.47612343333333,224169.0,224298,67,1996-01-10 11:00:00,26.47612343333333,,0.019801980198019802
383,066196,SYDNEY HARBOUR (WEDDING CAKE WEST)      ,-33.8405,151.2643,6.0,6.9473424,8.126984126984127,0.0087270951712268,1.2752691855522067,5.44774583632254,1996-02-28 19:30:00,29.99981066666667,398969.0,399096,163,1996-02-28 19:30:00,29.99981066666667,,0.009900990099009901
384,066197,MANLY (NORTH HEAD)                      ,-33.8152,151.2986,90.0,8.081692,9.30225988700565,0.0367262876859346,1.8266993357307983,4.424204675538548,1997-08-28 10:00:00,29.9999332,434293.0,434294,1606,1997-08-28 10:00:00,29.999933199999997,,0.009900990099009901
385,066198,SYDNEY HARBOUR (SHARK ISLAND)           ,-33.8614,151.2569,3.0,6.568132,4.0,0.011032384930629,1.398349841446182,4.697059154297708,1997-08-28 17:00:00,30.0004805,58143.0,58144,7,1997-08-28 17:00:00,30.0004805,,0.46534653465346537
386,066199,MIDDLE HEAD                             ,-33.8283,151.2636,35.0,6.8600187,5.815,0.0469787333357363,2.163946959415858,3.1701418097675496,1997-09-08 14:30:00,30.000484933333333,58834.0,58834,492,1997-09-08 14:30:00,30.000484933333333,,0.009900990099009901
387,066200,SYDNEY HARBOUR (CLARKE ISLAND)          ,-33.8642,151.2394,2.0,6.2827954,5.833333333333333,0.0149746674508391,1.5789897215580662,3.978997040607836,1997-08-28 10:00:00,30.0004804,58076.0,58076,33,1997-08-28 10:00:00,30.0004804,,0.009900990099009901
388,066201,SOUTH HEAD                              ,-33.8361,151.28,25.0,7.2493324,5.55,0.0220069433478725,1.5694781755587364,4.618944398763458,1997-08-28 17:00:00,30.0004809,59311.0,59312,80,1997-08-28 17:00:00,30.0004809,,0.009900990099009901
389,066202,SYDNEY HARBOUR (CANNAE POINT)           ,-33.8153,151.2842,20.0,7.2391496,7.735294117647059,0.1100354778481071,2.033795778813132,3.5594279651271874,1997-08-28 14:00:00,30.0,48156.0,48157,766,1997-08-28 14:00:00,30.0,,0.009900990099009901
390,066203,SYDNEY HARBOUR (BOMBORA)                ,-33.8167,151.2722,2.0,6.909982,9.0,0.0142517846458805,1.5582629685632872,4.434413410214217,1998-10-30 16:00:00,29.9866978,17620.0,17636,7,1998-10-30 16:00:00,29.9866978,,0.4752475247524752
391,066208,WATTAMOLLA AWS                          ,-34.1407,151.1185,44.0,7.072532,11.027237354085605,0.0095330914747849,1.1598867103165906,6.097606011056882,2007-06-26 09:00:00,29.99989163333333,266871.0,266872,482,2007-06-26 09:00:00,29.999891633333334,,0.009900990099009901
392,066212,SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE),-33.8338,151.0718,4.0,4.684545,7.706766917293233,0.0181940414149728,2.0401649138028124,2.296159986105608,2011-08-31 15:00:00,29.9991158,203375.0,203375,310,2011-08-31 15:00:00,29.999115800000002,,0.019801980198019802
393,067033,RICHMOND RAAF                           ,-33.6022,150.7794,19.0,4.3324103,6.75,0.8476077967156327,2.2310992225720443,1.9418277285518053,1985-01-02 17:00:00,29.7914914,1757.0,1757,172,1985-01-02 17:00:00,29.791491399999998,,0.009900990099009901
394,067105,RICHMOND RAAF                           ,-33.6004,150.7761,19.0,4.3344035,6.819767441860465,0.0075226690505713,1.7036633424624394,2.544166682953455,1989-01-18 16:30:00,29.95861035,431655.0,431780,440,1989-01-18 16:30:00,29.95861035,,0.009900990099009901
395,067108,BADGERYS CREEK AWS                      ,-33.8969,150.7281,81.2,4.821594,6.547445255474453,0.0046578922691355,1.7158164389976454,2.8100874479894564,1996-01-10 11:00:00,29.92910165,442273.0,442282,369,1996-01-10 11:00:00,29.92910165,,0.009900990099009901
396,067113,PENRITH LAKES AWS                       ,-33.7195,150.6783,24.7,3.816948,5.780487804878049,0.0013451939107044,1.5527230567560024,2.458228413884834,1996-01-10 11:00:00,29.999811616666666,450678.0,450783,130,1996-01-10 11:00:00,29.999811616666666,,0.019801980198019802
397,067117,HOLSWORTHY CONTROL RANGE                ,-33.9795,150.9254,40.0,4.415331,4.5,0.0007389737038565,1.368027750061374,3.2275155870505805,1998-04-30 17:00:00,29.99989538333333,269693.0,269693,21,1998-04-30 17:00:00,29.999895383333335,,0.009900990099009901
398,067119,HORSLEY PARK EQUESTRIAN CENTRE AWS      ,-33.851,150.8567,100.0,4.9068336,6.7073170731707314,0.0097220870067885,1.851661387334644,2.6499627211780523,1997-09-04 13:30:00,29.99993315,429637.0,429638,318,1997-09-04 13:30:00,29.99993315,,0.009900990099009901
399,068072,NOWRA RAN AIR STATION AWS               ,-34.9469,150.5353,109.0,5.3677278,7.239234449760765,0.0058632305892676,1.3748397679483102,3.9042569771680142,2000-11-29 10:00:00,29.999770450000003,379686.0,379686,470,2000-11-29 10:00:00,29.999770450000003,,0.009900990099009901
400,068076,NOWRA RAN AIR STATION                   ,-34.9449,150.545,109.0,5.51312,6.569767441860465,0.4549978082877062,1.5286423426092173,3.606546816567762,1989-06-10 16:00:00,28.946105816666662,2746.0,2751,175,1989-06-10 16:00:00,28.946105816666666,,0.019801980198019802
401,068151,JERVIS BAY (POINT PERPENDICULAR AWS)    ,-35.0936,150.8049,85.0,7.490162,12.59016393442623,0.0351453603214771,1.6800159510231925,4.458387368995018,2004-10-08 10:00:00,25.36296121666667,240824.0,240824,692,2004-10-08 10:00:00,25.36296121666667,,0.009900990099009901
402,068192,CAMDEN AIRPORT AWS                      ,-34.039,150.689,73.9,4.4065576,6.961352657004831,0.0097616094253775,1.814551797275582,2.4284550965054663,1994-09-19 15:00:00,27.62122361666667,391714.0,391714,472,1994-09-19 15:00:00,27.62122361666667,,0.009900990099009901
403,068228,BELLAMBI AWS                            ,-34.3691,150.9291,10.0,6.8187523,7.835694050991502,0.010731069692635,1.381654537307996,4.935207828509693,1989-01-01 11:00:00,29.99985021666667,546413.0,546539,784,1989-01-01 11:00:00,29.99985021666667,,0.009900990099009901
404,068239,MOSS VALE AWS                           ,-34.5253,150.4217,678.4,7.361471,10.459234608985025,0.0302250889644282,1.5608614321708112,4.716287445138094,2001-02-26 16:00:00,29.99969055,332615.0,332615,1075,2001-02-26 16:00:00,29.99969055,,0.009900990099009901
405,068241,ALBION PARK (SHELLHARBOUR AIRPORT)      ,-34.5639,150.7924,8.0,4.9378114,7.9186046511627906,0.0058531624265822,1.3346668077496728,3.699658481047977,1999-06-04 15:00:00,29.99992825,337426.0,337426,363,1999-06-04 15:00:00,29.99992825,,0.009900990099009901
406,068242,KIAMA (BOMBO HEADLAND)                  ,-34.6532,150.8609,15.5,6.930965,9.614285714285714,0.0181807241423179,1.514762660886548,4.575611167158245,2001-12-17 16:00:00,29.99975915,292034.0,292034,581,2001-12-17 16:00:00,29.99975915,,0.009900990099009901
407,068253,PORT KEMBLA NTC AWS                     ,-34.4734,150.9118,0.0,6.519816,9.304166666666667,0.0155923113223845,1.6773477674771915,3.8869792229130575,2012-07-11 14:30:00,29.9998408,188289.0,188289,438,2012-07-11 14:30:00,29.9998408,,0.009900990099009901
408,068257,CAMPBELLTOWN (MOUNT ANNAN)              ,-34.0615,150.7735,112.0,4.621676,7.131736526946108,0.0160962587343607,2.2509173925054986,2.053241040101331,2006-11-14 12:00:00,29.99968708333333,278369.0,278369,375,2006-11-14 12:00:00,29.999687083333335,,0.019801980198019802
409,068262,HIGH RANGE AWS (WANGANDERRY)            ,-34.3335,150.267,813.6,7.0253158,8.816176470588236,0.0098568854345744,1.3149797437825474,5.342527742182399,2014-07-01 12:30:00,29.999805050000003,152909.0,152909,295,2014-07-01 12:30:00,29.999805050000003,,0.009900990099009901
410,068263,HOLSWORTHY DEFENCE AWS                  ,-34.081,150.9009,165.0,5.021655,7.919047619047619,0.0155406568539764,2.212491316364344,2.2696835217208564,2017-12-13 11:00:00,29.9990361,93099.0,93099,363,2017-12-13 11:00:00,29.9990361,,0.0297029702970297
411,068264,JERVIS BAY NSW (JERVIS BAY AIRFIELD AWS),-35.144,150.6974,57.2,6.817914,10.557692307692308,0.0156856373399164,1.43772840499855,4.742143220785231,2018-10-12 14:30:00,29.998858166666665,78786.0,78786,92,2018-10-12 14:30:00,29.998858166666665,,0.009900990099009901
412,069017,MONTAGUE ISLAND LIGHTHOUSE              ,-36.2519,150.2275,52.0,7.69899,11.146153846153846,0.0125106352316909,1.1643615986987086,6.612198372712101,1998-04-15 10:00:00,29.999931516666667,321696.0,321696,314,1998-04-15 10:00:00,29.999931516666667,,0.009900990099009901
